疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	"默克"基因重組B型肝炎疫苗	H0207,0975R/0653198	0970907	1 mL/瓶 ×10瓶/盒	1 mL/瓶 × 10瓶/盒 × 2,398盒;8瓶/盒 × 1盒	23988	0950315	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	紐蒙肺多價性肺炎鏈球菌疫苗	H0143,0756R/0653140	0970218	0.5mL/瓶 × 10瓶/盒	0.5mL × 10瓶/盒 × 1,885盒	18850	0950314	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	"唯德"不活化A型肝炎疫苗	H0397,0576R/0652642	0970525	0.5 mL/瓶 × 10瓶/盒	0.5 mL/瓶 × 10瓶/盒 × 1,382盒	13820	0950315	 	
血液製劑類	寶隆貿易股份有限公司	"百特"抗血友病因子注射劑(單一同源純化)	LA05M066AA	0970417	586 IU/瓶/盒	586 IU/瓶/盒 × 966盒	966	0950310	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT504	0961215	1 mL/瓶 × 10瓶/盒	1 mL/瓶 × 10瓶/盒 × 2,395 盒 ; 8 瓶/盒 × 1 盒	47916	0950424	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT505	0961215	1 mL/瓶 × 10瓶/盒	1 mL/瓶 × 10瓶/盒 × 2,328盒；4瓶/盒 × 1盒	46568	0950424	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT506	0961215	1 mL/瓶 × 10瓶/盒	1 mL/瓶 × 10瓶/盒 × 2,316盒;4瓶/盒 × 1盒	46328	0950424	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT503	0961215	1 mL/瓶 × 10瓶/盒	1 mL/瓶 × 10瓶/盒 × 2,360盒; 4 瓶/盒 × 1盒	47208	0950417	 	
其他生物藥品類	海喬國際股份有限公司	麗舒妥注射劑500單位	584B	0960630	500 units/瓶/盒	500 units/瓶/盒 × 1,948盒	1948	0950316	 	
血液製劑類	寶隆貿易股份有限公司	"百特"威保500U抗抑制子凝血複合物	VNF1A030	0961130	500 U/瓶/盒	500 U/瓶/盒 × 1,460盒	1460	0950310	 	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	康諾吸附白喉、破傷風、無細胞性百日咳疫苗	C1997AA	0960531	0.5 mL/瓶 × 5瓶/盒	0.5 mL/瓶 × 5瓶/盒 × 470盒	2350	0950307	 	
血液製劑類	海喬國際股份有限公司	愛替治注射劑	S10L-2	0960930	5 mL/瓶	5 mL/瓶 x 500瓶	500	0950313	缺一張	
血液製劑類	瑪里士實業有限公司	"瑪里斯"兔抗胸腺細胞免疫球蛋白	TH134-04	0970731	5mL/瓶/盒	5 mL/瓶/盒 × 295盒	295	0950308	 	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	"瑪里斯"白喉、百日咳、破傷風混合疫苗	Z5548-1,Z5548	0970331	0.5 mL/瓶 × 20瓶/盒 × 10盒/中盒	0.5 mL/瓶 × 20瓶/盒 × 10盒/中盒 × 49中盒;0.5 mL/瓶 × 20瓶/盒 × 4盒	9880	0950419	 	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	"瑪里斯"白喉、百日咳、破傷風混合疫苗	Z5759-1,Z5759	0970531	0.5 mL/瓶 × 20瓶/盒 × 10盒/中盒	0.5 mL/瓶 × 20瓶/盒 × 10盒/中盒 × 534中盒;0.5 mL/瓶 × 20瓶/盒 × 9盒	106980	0950419	 	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	"瑪里斯"白喉、百日咳、破傷風混合疫苗	Z5320-1, Z5320	0970228	0.5 mL/瓶 × 20瓶/盒 × 10盒/中盒	0.5 mL/瓶 × 20瓶/盒 × 10盒/中盒 × 66中盒	13200	0950419	 	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	"瑪里斯"白喉、百日咳、破傷風混合疫苗	Z5694-1,Z5694	0970531	0.5 mL/瓶 × 20瓶/盒 × 10盒/中盒	0.5 mL/瓶 × 20瓶/盒 × 10盒/中盒 × 92中盒;0.5 mL/瓶 × 20瓶/盒 × 4盒	18480	0950419	 	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	"瑪里斯"白喉、百日咳、破傷風混合疫苗	Z5758-1,Z5758	0970531	0.5 mL/瓶 × 20瓶/盒 × 10盒/中盒	0.5 mL/瓶 × 20瓶/盒 × 10盒/中盒 × 80中盒;0.5 mL/瓶 × 20瓶/盒 × 3盒	16060	0950419	 	
血液製劑類	上合貿易股份有限公司	"貝靈"克療丙注射劑	23340321H	0970731	2 mL/瓶/盒	2 mL/瓶/盒 × 9,962盒	9962	0950323	 	
血液製劑類	上合貿易股份有限公司	"貝靈"血清蛋白注射液20%	34544411E	0990930	50 mL/瓶/盒	50mL/瓶/盒 X 4,986盒	4986	0950309	 	
血液製劑類	上合貿易股份有限公司	"貝靈"血清蛋白注射液20%	35144411C	0990930	50 mL/瓶/盒	50 mL/瓶/盒 × 19,986盒	19986	0950309	封條AD149999破損，補AD185325。	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	賀百克B型流行感冒嗜血桿菌疫苗	A72CA170A, A72FA170A/AHIBB382A	0970930	1 劑/瓶/盒	1 劑/瓶/盒 × 10,530盒	10530	0950406	缺損AD299999	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	新赫寶克	AHAVB065FD,AHAVB065F	0970731	1mL/瓶/盒	1mL/瓶/盒 × 5,188盒	5188	0950403	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	雙肝克(A型及B型肝炎疫苗)	AHABB062BF,AHABB062B	0970930	1 mL/支/盒	1 mL/支/盒 × 1,778盒	1778	0950327	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	新赫寶克	AHAVB081AC, AHAVB081A	0970630	0.5 mL/瓶/盒	0.5 mL/瓶/盒 × 5,140盒	5140	0950406	 	
血液製劑類	台灣拜耳股份有限公司	B型肝炎免疫人血球蛋白注射液	26N70P1	0970916	0.5 mL/支/盒	0.5 mL/支/盒 × 10,800盒	10800	0950310	 	
血液製劑類	瑪里士實業有限公司	"瑪里斯"兔抗胸腺細胞免疫球蛋白	TH135-03	0970731	5mL/瓶/盒	5mL/瓶/盒 × 595盒	595	0950308	 	
血液製劑類	台灣拜耳股份有限公司	血漿注射劑	26N6TW1	0991003	250 mL/瓶/盒	250mL/瓶/盒 X 1,987盒	1987	0950314	 	
血液製劑類	台灣拜耳股份有限公司	白蛋白注射劑	26N6PC1	0970831	50 mL/瓶/盒	50 mL/瓶/盒 × 22,143盒	22143	0950414	 	
血液製劑類	台灣拜耳股份有限公司	白蛋白注射劑	26N7111	0971203	50 mL/瓶/盒	50 mL/瓶/盒 × 22,078盒	22078	0950420	 	
血液製劑類	台灣拜耳股份有限公司	白蛋白注射劑	26N7131	0971204	50 mL/瓶/盒	50 mL/瓶/盒 × 5,737盒	5737	0950420	 	
血液製劑類	台灣綠十字股份有限公司	艾爾補定注射液20%	NC05047A	0971103	50 mL/瓶/盒	50 mL/瓶/盒 × 4,996盒	4996	0950317	 	
血液製劑類	禾利行股份有限公司	"百合"血清蛋白	A121035	0970131	50 mL/瓶/盒	50 mL/瓶/盒 × 1,172盒	1172	0950403	 	
血液製劑類	寶隆貿易股份有限公司	"百特"25%人體正常血清白蛋白注射劑	LA05D089AA	0961007	50 mL/瓶	50 mL/瓶 × 12,407瓶	12407	0950324	 	
血液製劑類	寶隆貿易股份有限公司	"百特"25%人體正常血清白蛋白注射劑	LA05D090AA	0961028	50 mL/瓶	50 mL/瓶 × 4,565瓶	4565	0950324	 	
血液製劑類	台灣拜耳股份有限公司	血凝素第八因子注射劑（人類）250IU	26N6LC1	0960826	220 IU/瓶/盒	220 IU/瓶/盒 × 432盒	432	0950420	 	
血液製劑類	台灣拜耳股份有限公司	5%免疫球蛋白靜脈注射液	26N45G1	0960125	50mL/瓶/盒	50 mL/瓶/盒 × 1,678盒	1678	0950414	 	
血液製劑類	台灣拜耳股份有限公司	5%免疫球蛋白靜脈注射液	26N4G91	0960328	50mL/瓶/盒	50 mL/瓶/盒 × 17,713盒	17713	0950414	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	紐蒙肺多價性肺炎鏈球菌疫苗	H0619,0757R/0653141	0970218	0.5mL/瓶 × 10瓶/盒	0.5 mL/瓶 × 10 瓶/盒 × 2,831盒	28310	0950411	 	
血液製劑類	台灣拜耳股份有限公司	B型肝炎免疫人血球蛋白注射液	26N69T1	0970408	1 mL/瓶/盒	1 mL/瓶/盒 × 300盒	300	0950320	緊急放行	
血液製劑類	台灣拜耳股份有限公司	B型肝炎免疫人血球蛋白注射液	26N69T1	0970408	1 mL/瓶/盒	1 mL/瓶/盒 × 2,590盒	2590	0950419	 	
血液製劑類	台灣拜耳股份有限公司	B型肝炎免疫人血球蛋白注射液	26N6C41	0970408	5 mL/瓶/盒	5 mL/瓶/盒 × 1,156盒	1156	0950324	 	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	"瑪里斯"沙賓小兒麻痺口服疫苗	Z5995-1, Z5995	0960630	1 mL/瓶 × 10 瓶/盒 × 20 盒/中盒	1 mL/瓶 × 10 瓶/盒 × 20 盒/中盒 × 563 中盒; 1 mL/瓶 × 10 瓶/盒 × 17 盒	1127700	0950419	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	麻疹、腮腺炎及德國麻疹三種混合疫苗注射劑	H0587,0922R/0652240	0970213	0.5 mL/瓶 × 10瓶/盒	0.5 mL/瓶 × 10瓶/盒 × 11,854盒	118540	0950502	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	麻疹、腮腺炎及德國麻疹三種混合疫苗注射劑	H0588,1043R/0652621	0970213	0.5 mL/瓶 × 10瓶/盒	0.5 mL/瓶 × 10瓶/盒 × 2,184盒	21840	0950502	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	伏痘敏活性水痘疫苗	H0621,0472R/0651650	0970124	1劑/瓶 × 10瓶/盒	1劑/瓶 × 10瓶/盒 × 3,177盒	31770	0950504	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	伏痘敏活性水痘疫苗	H0620,0964R/0651990	0970214	1劑/瓶 ×10瓶/盒	1劑/瓶 × 10瓶/盒 × 1,440盒	14400	0950529	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	伏痘敏活性水痘疫苗	H0622,1199R/0652489	0970214	1劑/瓶 ×10瓶/盒	1劑/瓶 × 10瓶/盒 × 3,347盒	33470	0950525	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	伏痘敏活性水痘疫苗	H0814,0021F/0653440	0970228	1劑/瓶 ×10瓶/盒	1劑/瓶 × 10瓶/盒 × 42盒	420	0950504	 	
其他生物藥品類	香港商愛力根有限公司台灣分公司	"愛力根"保妥適乾粉注射劑	C1412C2	0970831	100 units/瓶/盒	100 units/瓶/盒 × 3,481盒	3481	0950411	 	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	"瑪里斯"沙賓小兒麻痺口服疫苗	Z6507-1, Z6507	0961031	1 mL/瓶 × 10 瓶/盒 × 20盒/中盒	1 mL/瓶 × 10 瓶/盒 × 20 盒/中盒 × 86中盒; 1 mL/瓶 × 10瓶/盒 × 5 盒	172500	0950419	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	新赫寶克	AHAVB064AE,AHAVB064A	0970131	0.5 mL/瓶/盒	0.5 mL/瓶/盒 × 5,710盒	5710	0950503	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	安在時B型肝炎疫苗	AHBVB212AB,AHBVB212A	0970930	1 mL/瓶 × 25瓶/盒	1 mL/瓶 × 25瓶/盒 × 1,735盒;8瓶/盒 × 1盒	43383	0950503	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	嬰護寧	AC14B028AA,AC14B028A	0970831	0.5 mL/支/盒	0.5 mL/支/盒 × 21,110盒	21110	0950511	缺AD599999，共計1張	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	嬰護寧五合一疫苗(白喉/破傷風/無細胞性百日咳/去活性小兒麻痺/b型流行性感冒嗜血桿菌混合疫苗)	A20CA223B,A20LA223B/A20FA223B	0970930	1劑/盒	1劑/盒 × 22,885盒	22885	0950511	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT507	0961215	1 mL/瓶 × 10瓶/盒	1 mL/瓶 × 10瓶/盒 × 2,278盒; 3瓶/盒 × 1盒	45566	0950601	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT508	0961215	1 mL/瓶 × 10瓶/盒	1 mL/瓶 × 10瓶/盒 × 2,328盒;4瓶/盒 × 1盒	46568	0950601	 	
血液製劑類	上合貿易股份有限公司	"貝靈"血清蛋白注射液20%	35844411A	0991031	50 mL/瓶/盒	50 mL/瓶/盒x19,986盒	19986	0950410	 	
血液製劑類	吉發企業股份有限公司	"貝靈"B型肝炎免疫球蛋白注射液	04946811C	0961031	1 mL/瓶/盒	1 mL/瓶/盒 × 330盒	330	0950412	 	
血液製劑類	百特醫療產品股份有限公司	"百特"組織修復凝合劑	VND2A041	0961130	1 mL/支 × 2支/組/盒	1 mL/支 × 2支/組/盒 × 1,124盒	1124	0950505	 	
疫苗及類毒素類	行政院衛生署疾病管制局	吸著白喉、破傷風混合類毒素	DT039401	0970424	3 mL/瓶 × 10 瓶/盒	3 mL/瓶 × 10 瓶/盒 × 639 盒；3 mL/瓶 × 5 瓶	38370	0950606	 	
疫苗及類毒素類	行政院衛生署疾病管制局	吸著破傷風白喉混合類毒素(成人用)	Td039402	0970501	3 mL/瓶 × 10瓶/盒	3 mL/瓶 × 10 瓶/盒 × 2,012盒;3 mL/瓶 × 5 瓶	120750	0950602	 	
疫苗及類毒素類	行政院衛生署疾病管制局	吸著破傷風白喉混合類毒素(成人用)	Td209401	0970508	20 mL/瓶 × 10 瓶/盒	20 mL/瓶 × 10 瓶/盒 × 1,023 盒; 20 mL/瓶 × 8 瓶	409520	0950602	AD672461缺號，AD672455破損。	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	賀百克B型流行感冒嗜血桿菌疫苗	A72CA170F, A72FA170F/AHIBB382A	0970930	1 劑/瓶/盒	1 劑/瓶/盒 × 13,585 盒	13585	0950420	 	
血液製劑類	世信生物科技股份有限公司	必凝易得 P	50065011M	0960731	250 IU/瓶/盒	250 IU/瓶/盒 × 1,178盒	1178	0950428	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	安在時B型肝炎疫苗	AHBVB216AA, AHBVB216A	0970930	1 mL/瓶 × 100 瓶/盒	1 mL/瓶 × 100 瓶/盒 × 2000盒；58 瓶/盒 × 1盒	200058	0950503	 	
血液製劑類	瑪里士實業有限公司	"瑪里斯"兔抗胸腺細胞免疫球蛋白	TH139-02	0970930	5mL/瓶/盒	5mL/瓶/盒 × 865盒	865	0950412	缺損：AD377017	
疫苗及類毒素類	美商惠氏藥廠(亞洲)股份有限公司台灣分公司	沛兒肺炎球菌七價接合型疫苗-針筒裝注射劑	20232,B08644C	0971116	0.5 mL/支/盒	0.5 mL/支/盒 × 19,825盒	19825	0950622	 	
疫苗及類毒素類	美商惠氏藥廠(亞洲)股份有限公司台灣分公司	沛兒肺炎球菌七價接合型疫苗-針筒裝注射劑	20232,B08644C	0971116	0.5 mL/支/盒	0.5 mL/支/盒 × 19,820盒	19820	0950622	缺AD889999一張	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	巴斯德瑪里斯小兒麻痺注射疫苗	Z0060-1,Z0060	0961231	0.5mL/支/盒	0.5mL/支/盒 × 1,200盒	1200	0950419	 	
血液製劑類	寶隆貿易股份有限公司	"百特"25%人體正常血清白蛋白注射劑	LA06D027AA	0970217	50 mL/瓶	50 mL/瓶 × 17,688瓶	17688	0950504	缺AD450999	
血液製劑類	台灣綠十字股份有限公司	艾爾補定注射液25%	NB06001A	0980112	50 mL/瓶/盒	50 mL/瓶/盒X9,597盒	9597	0950504	 	
血液製劑類	寶隆貿易股份有限公司	"百特"25%人體正常血清白蛋白注射劑	LA06D022AA	0970226	50 mL/瓶	50 mL/瓶 × 17,910瓶	17910	0950501	 	
血液製劑類	上合貿易股份有限公司	"貝靈"血清蛋白注射液20%	36544411A	0991130	50 mL/瓶/盒	50 mL/瓶/盒 × 19,986盒	19986	0950426	 	
血液製劑類	上合貿易股份有限公司	"貝靈"血清蛋白注射液20%	36544411C	0991130	50 mL/瓶/盒	50 mL/瓶/盒 × 11,160盒	11160	0950504	 	
血液製劑類	上合貿易股份有限公司	"貝靈"血清蛋白注射液20%	36644431A	0991130	50 mL/瓶/盒	50 mL/瓶/盒 × 8,820盒	8820	0950426	 	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	康諾吸附白喉、破傷風、無細胞性百日咳疫苗	C2516AA	0971130	0.5 mL/瓶 × 5瓶/盒	0.5mL/瓶 × 5瓶/盒 × 19,940盒	99700	0950613	 	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	"巴斯德"五合一疫苗(白喉、百日咳、破傷風、小兒麻痺及b型流行性感冒嗜血桿菌疫苗）	C2401AD	0970430	0.5 mL/瓶/盒	0.5 mL/瓶/盒 × 130,580盒	130580	0950615	 	
疫苗及類毒素類	行政院衛生署疾病管制局	明礬沉澱破傷風類毒素	TX209403	0970515	20 mL/瓶 × 10 瓶/盒	20 mL/瓶 × 10 瓶/盒 × 904 盒, 20 mL/瓶 × 4 瓶	361760	0950703	 	
疫苗及類毒素類	行政院衛生署疾病管制局	霍亂疫苗	VC209501	0960502	20 mL/瓶 × 10瓶/盒	20 mL/瓶 × 10瓶/盒 × 408盒, 20 mL/瓶 × 1瓶	106106	0950519	 	
其他生物藥品類	香港商愛力根有限公司台灣分公司	"愛力根"保妥適乾粉注射劑	C1441 C2	0970930	100 uits/瓶/盒	100 uits/瓶/盒 × 7,082 盒	7082	0950601	 	
其他生物藥品類	香港商愛力根有限公司台灣分公司	"愛力根"保妥適乾粉注射劑	C1412C2	0970831	100 units/瓶/盒	100 units/瓶/盒 × 3,291盒	3291	0950502	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	嬰護寧六合一疫苗	A21CA186A, A21LA186A/A21FA186A	0970331	1 劑/盒	1 劑/盒 × 28,470 盒	28470	0950711	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	"愛爾德"口服小兒麻痺疫苗I+II+III	AOPVB358AA,AOPVB358A	0961231	10劑/瓶 ×100瓶/盒	10劑/瓶 ×100瓶/盒 × 47盒；80瓶/盒 × 1盒	47800	0950602	 	
其他生物藥品類	海喬國際股份有限公司	麗舒妥注射劑500單位	593T	0960930	500 units/瓶/盒	500 units/瓶/盒 × 1,948盒	1948	0950606	 	
疫苗及類毒素類	台灣安萬特藥品股份有限公司	黃熱病疫苗	Z6353-2, Z6353	0970930	1 劑/支/盒	1 劑/支/盒 × 2,000 盒	2000	0950516	 	
血液製劑類	台灣拜耳股份有限公司	破傷風預防注射劑 250 Units	26N5991	0960827	1 mL/支/盒	1 mL/支/盒 × 80盒	80	0950517	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	新赫寶克	AHAVB098CB,AHAVB098C	0971231	0.5 mL/瓶/盒	0.5 mL/瓶/盒 × 5,170盒	5170	0950602	 	
